delta_mu_ev,temperature_k,mu_e_ev,du_dt_intra_w_cm3,p_th_model_w_cm3,q_s_cm1,tau_c_lo_energy_s,delta_mu_carrier_statistics_model
1.450266245219114,880.0,0.8771825076523403,-5034914923.818338,5034914923.818338,5976173.313670278,2.5566646002108314e-08,fd
1.450266245219114,885.0,0.8780231354501759,-5099418282.264115,5099418282.264115,5980803.77115322,2.5467786910486854e-08,fd
1.450266245219114,890.0,0.8788637719520206,-5164206948.519003,5164206948.519003,5985433.562640868,2.5370040578033813e-08,fd
1.450266245219114,895.0,0.8797044173913765,-5229279519.325371,5229279519.325371,5990062.495908187,2.5273387696002796e-08,fd
1.450266245219114,900.0,0.8805450711961359,-5294634609.759684,5294634609.759684,5994690.354089017,2.517780937652279e-08,fd
1.450266245219114,905.0,0.8813857334272522,-5360270842.400478,5360270842.400478,5999316.951536365,2.5083287191753505e-08,fd
1.450266245219114,910.0,0.8822264040654239,-5426186852.450832,5426186852.450832,6003942.1057147635,2.4989803135125235e-08,fd
1.450266245219114,915.0,0.8830670822737015,-5492381293.218596,5492381293.218596,6008565.608972192,2.4897339583824387e-08,fd
1.450266245219114,920.0,0.883907769343045,-5558852813.587247,5558852813.587247,6013187.340776473,2.4805879389072205e-08,fd
1.450266245219114,925.0,0.8847484635345898,-5625600097.127349,5625600097.127349,6017807.070941871,2.471540568658678e-08,fd
1.450266245219114,930.0,0.8855891659948366,-5692621816.81284,5692621816.81284,6022424.684364307,2.4625902088807428e-08,fd
1.450266245219114,935.0,0.886429876315246,-5759916668.821698,5759916668.821698,6027040.012248351,2.4537352522208034e-08,fd
1.450266245219114,940.0,0.8872705932495676,-5827483367.101925,5827483367.101925,6031652.859990155,2.444974124321547e-08,fd
1.450266245219114,945.0,0.8881113185011202,-5895320613.662912,5895320613.662912,6036263.148077768,2.4363052952531974e-08,fd
1.450266245219114,950.0,0.8889520506791946,-5963427145.551323,5963427145.551323,6040870.686467537,2.4277272586549935e-08,fd
1.4546876912678597,280.0,0.7795200083014909,51956012.12809984,0.0,6119888.877075813,,fd
1.4546876912678597,285.0,0.7803512396829023,38501937.343618184,0.0,6100341.823994785,,fd
1.4546876912678597,290.0,0.7811828115791969,24390943.032731004,0.0,6082029.413962999,,fd
1.4546876912678597,295.0,0.7820147077160998,9630013.245292924,0.0,6064871.733494036,,fd
1.4546876912678597,300.0,0.7828469121816687,-5774019.057105237,5774019.057105237,6048795.235063485,6.401082505394581e-08,fd
1.4546876912678597,305.0,0.7836794102212595,-21814468.961578604,21814468.961578604,6033732.218632915,6.289126574786408e-08,fd
1.4546876912678597,310.0,0.78451218850369,-38484795.56009799,38484795.56009799,6019620.311774731,6.181936691353226e-08,fd
1.4546876912678597,315.0,0.7853452335205383,-55778598.43172999,55778598.43172999,6006401.800568602,6.079202850786554e-08,fd
1.4546876912678597,320.0,0.7861785339109015,-73689612.7046732,73689612.7046732,5994023.459164052,5.980641914767708e-08,fd
1.4546876912678597,325.0,0.7870120776425772,-92211706.26399657,92211706.26399657,5982435.848688449,5.885994591870677e-08,fd
1.4546876912678597,330.0,0.7878458542244645,-111338874.44579569,111338874.44579569,5971593.216928379,5.795023080618547e-08,fd
1.4546876912678597,335.0,0.788679853249442,-131065236.95857875,131065236.95857875,5961453.030095278,5.707508800735255e-08,fd
1.4546876912678597,340.0,0.7895140657854742,-151385032.4677058,151385032.4677058,5951975.840780892,5.623250542427254e-08,fd
1.4546876912678597,345.0,0.7903484824735133,-172292616.73558745,172292616.73558745,5943124.840396759,5.542062674472353e-08,fd
1.4546876912678597,350.0,0.7911830945378343,-193782457.9003024,193782457.9003024,5934865.741283213,5.463773697904216e-08,fd
1.4546876912678597,355.0,0.7920178945560438,-215849131.43434545,215849131.43434545,5927166.647285413,5.388224946770891e-08,fd
1.4546876912678597,360.0,0.7928528743282549,-238487319.8241594,238487319.8241594,5919997.660177089,5.315269313599857e-08,fd
1.4546876912678597,365.0,0.7936880269771314,-261691805.87468168,261691805.87468168,5913330.9196906695,5.244770287289082e-08,fd
1.4546876912678597,370.0,0.7945233452856744,-285457472.20658356,285457472.20658356,5907140.292264245,5.1766009450041424e-08,fd
1.4546876912678597,375.0,0.7953588235208262,-309779294.59844,309779294.59844,5901401.405596658,5.110643181394243e-08,fd
1.4546876912678597,380.0,0.7961944547493252,-334652344.32950085,334652344.32950085,5896091.27513596,5.046786856270766e-08,fd
1.4546876912678597,385.0,0.7970302335387819,-360071779.7370509,360071779.7370509,5891188.440379723,4.98492921648374e-08,fd
1.4546876912678597,390.0,0.7978661544194223,-386032846.5467413,386032846.5467413,5886672.719329067,4.9249742310076545e-08,fd
1.4546876912678597,395.0,0.7987022118042727,-412530875.5695732,412530875.5695732,5882525.109297927,4.8668320418185876e-08,fd
1.4546876912678597,400.0,0.799538400859047,-439561278.0022891,439561278.0022891,5878727.777056332,4.810418495810094e-08,fd
1.4546876912678597,405.0,0.8003747167771593,-467119544.7138075,467119544.7138075,5875263.915986112,4.755654673216364e-08,fd
1.4546876912678597,410.0,0.8012111553129799,-495201242.45924157,495201242.45924157,5872117.719208356,4.702466496939335e-08,fd
1.4546876912678597,415.0,0.8020477116560109,-523802014.79242927,523802014.79242927,5869274.219021754,4.6507843325407455e-08,fd
1.4546876912678597,420.0,0.802884381593266,-552917576.7111648,552917576.7111648,5866719.324111333,4.600542686084836e-08,fd
1.4546876912678597,425.0,0.8037211617099085,-582543711.7536812,582543711.7536812,5864439.777397799,4.551679901947465e-08,fd
1.4546876912678597,430.0,0.8045580481952092,-612676273.5990084,612676273.5990084,5862423.00696859,4.504137853573929e-08,fd
1.4546876912678597,435.0,0.8053950369629306,-643311184.0175824,643311184.0175824,5860657.090672073,4.4578616944533945e-08,fd
1.4546876912678597,440.0,0.8062321251984893,-674444425.9430463,674444425.9430463,5859130.833710897,4.412799661855071e-08,fd
1.4546876912678597,445.0,0.8070693090346392,-706072049.3690485,706072049.3690485,5857833.545480566,4.368902809661168e-08,fd
1.4546876912678597,450.0,0.8079065857999863,-738190162.1106142,738190162.1106142,5856755.1771716485,4.32612486462446e-08,fd
1.4546876912678597,455.0,0.8087439523558958,-770794933.8386796,770794933.8386796,5855886.158289032,4.284422009852923e-08,fd
1.4546876912678597,460.0,0.8095814055494934,-803882593.0723546,803882593.0723546,5855217.4005071875,4.2437527310472685e-08,fd
1.4546876912678597,465.0,0.8104189430675024,-837449422.4653496,837449422.4653496,5854740.330761225,4.2040776817387225e-08,fd
1.4546876912678597,470.0,0.8112565616728313,-871491763.9675825,871491763.9675825,5854446.733260952,4.16535950870535e-08,fd
1.4546876912678597,475.0,0.8120942595534084,-906006008.4867007,906006008.4867007,5854328.895797526,4.127562768623815e-08,fd
1.4546876912678597,480.0,0.8129320337611113,-940988604.4416243,940988604.4416243,5854379.399600286,4.090653760502675e-08,fd
1.4546876912678597,485.0,0.8137698821958811,-976436048.7450968,976436048.7450968,5854591.240707786,4.054600452913045e-08,fd
1.4546876912678597,490.0,0.8146078025356361,-1012344889.7841402,1012344889.7841402,5854957.732327505,4.019372362517233e-08,fd
1.4546876912678597,495.0,0.8154457926972994,-1048711724.3684801,1048711724.3684801,5855472.518324318,3.984940468033232e-08,fd
1.4546876912678597,500.0,0.8162838505122054,-1085533197.9352005,1085533197.9352005,5856129.532651935,3.9512771173349754e-08,fd
1.4546876912678597,505.0,0.8171219741951523,-1122806001.4230704,1122806001.4230704,5856923.014705357,3.9183559538937965e-08,fd
1.4546876912678597,510.0,0.8179601615989096,-1160526873.4395883,1160526873.4395883,5857847.442961198,3.886151829556512e-08,fd
1.4546876912678597,515.0,0.8187984110881191,-1198692595.3919234,1198692595.3919234,5858897.579431985,3.8546407480872893e-08,fd
1.4546876912678597,520.0,0.8196367207777505,-1237299993.8568902,1237299993.8568902,5860068.404768705,3.823799788174092e-08,fd
1.4546876912678597,525.0,0.8204750889981425,-1276345937.5378788,1276345937.5378788,5861355.136557244,3.7936070496828914e-08,fd
1.4546876912678597,530.0,0.821313514355193,-1315827335.9913218,1315827335.9913218,5862753.220709072,3.764041597499972e-08,fd
1.4546876912678597,535.0,0.8221519949246754,-1355741142.5368304,1355741142.5368304,5864258.268345792,3.735083397561515e-08,fd
1.4546876912678597,540.0,0.8229905291462036,-1396084349.2021184,1396084349.2021184,5865866.103302548,3.706713279966055e-08,fd
1.4546876912678597,545.0,0.8238291158834236,-1436853985.4755635,1436853985.4755635,5867572.755081761,3.67891289302452e-08,fd
1.4546876912678597,550.0,0.8246677535942515,-1478047121.526401,1478047121.526401,5869374.397154659,3.651664649212873e-08,fd
1.4546876912678597,555.0,0.8255064407999282,-1519660865.1708555,1519660865.1708555,5871267.368280474,3.624951691047728e-08,fd
1.4546876912678597,560.0,0.8263451761251449,-1561692360.887666,1561692360.887666,5873248.166681923,3.598757853604711e-08,fd
1.4546876912678597,565.0,0.8271839587951867,-1604138786.4673057,1604138786.4673057,5875313.472155668,3.5730676346282044e-08,fd
1.4546876912678597,570.0,0.8280227873130412,-1646997359.070645,1646997359.070645,5877460.058236361,3.547866145483473e-08,fd
1.4546876912678597,575.0,0.8288616599244402,-1690265332.2808626,1690265332.2808626,5879684.814891412,3.523139085951925e-08,fd
1.4546876912678597,580.0,0.8297005765141319,-1733939985.3140872,1733939985.3140872,5881984.854351354,3.4988727356810954e-08,fd
1.4546876912678597,585.0,0.8305395353947436,-1778018639.3275144,1778018639.3275144,5884357.3137260685,3.475053890552962e-08,fd
1.4546876912678597,590.0,0.8313785351749668,-1822498646.9864893,1822498646.9864893,5886799.461299419,3.4516698579099664e-08,fd
1.4546876912678597,595.0,0.8322175757618655,-1867377386.200115,1867377386.200115,5889308.748023999,3.428708441921331e-08,fd
1.4546876912678597,600.0,0.8330566550454066,-1912652277.7258234,1912652277.7258234,5891882.610607061,3.406157886082608e-08,fd
1.4546876912678597,605.0,0.8338957732403158,-1958320760.5865066,1958320760.5865066,5894518.716774752,3.3840068959983804e-08,fd
1.4546876912678597,610.0,0.8347349285682987,-2004380315.5207255,2004380315.5207255,5897214.713397353,3.3622445751759443e-08,fd
1.4546876912678597,615.0,0.8355741201806994,-2050828448.1227305,2050828448.1227305,5899968.389299013,3.340860435069809e-08,fd
1.4546876912678597,620.0,0.8364133477175394,-2097662690.613512,2097662690.613512,5902777.644845567,3.319844371844802e-08,fd
1.4546876912678597,625.0,0.8372526098321403,-2144880609.853396,2144880609.853396,5905640.40623619,3.2991866353417865e-08,fd
1.4546876912678597,630.0,0.8380919056986028,-2192479798.157105,2192479798.157105,5908554.705979817,3.278877826985876e-08,fd
1.4546876912678597,635.0,0.8389312350519333,-2240457872.4144225,2240457872.4144225,5911518.680564345,3.2589088842308366e-08,fd
1.4546876912678597,640.0,0.8397705966765543,-2288812482.578509,2288812482.578509,5914530.485061679,3.2392710525777436e-08,fd
1.4546876912678597,645.0,0.8406099899498961,-2337541302.0453267,2337541302.0453267,5917588.374105448,3.219955885440781e-08,fd
1.4546876912678597,650.0,0.8414494138320625,-2386642033.2384615,2386642033.2384615,5920690.644417744,3.200955222241001e-08,fd
1.4546876912678597,655.0,0.8422888684535615,-2436112397.4366603,2436112397.4366603,5923835.716151763,3.182261189124385e-08,fd
1.4546876912678597,660.0,0.8431283519759578,-2485950153.628585,2485950153.628585,5927021.964503914,3.163866161381056e-08,fd
1.4546876912678597,665.0,0.8439678648298361,-2536153071.9184465,2536153071.9184465,5930247.9401316,3.14576278673421e-08,fd
1.4546876912678597,670.0,0.8448074060261453,-2586718955.9275484,2586718955.9275484,5933512.173114281,3.1279439448485763e-08,fd
1.4546876912678597,675.0,0.8456469742066601,-2637645636.0282335,2637645636.0282335,5936813.226869923,3.110402746134359e-08,fd
1.4546876912678597,680.0,0.8464865698412122,-2688930954.879358,2688930954.879358,5940149.808000363,3.09313253866643e-08,fd
1.4546876912678597,685.0,0.8473261919880231,-2740572787.613214,2740572787.613214,5943520.597993317,3.076126874304172e-08,fd
1.4546876912678597,690.0,0.8481658399255756,-2792569031.129944,2792569031.129944,5946924.335318414,3.059379512607676e-08,fd
1.4546876912678597,695.0,0.8490055131726775,-2844917603.5378175,2844917603.5378175,5950359.814193096,3.0428844125910055e-08,fd
1.4546876912678597,700.0,0.8498452109431673,-2897616447.3497815,2897616447.3497815,5953825.855512761,3.026635720949311e-08,fd
1.4546876912678597,705.0,0.8506849327152852,-2950663525.3942137,2950663525.3942137,5957321.333583862,3.010627768640074e-08,fd
1.4546876912678597,710.0,0.8515246788251214,-3004056816.4067726,3004056816.4067726,5960845.203004732,2.99485506759458e-08,fd
1.4546876912678597,715.0,0.8523644476197586,-3057794333.7909856,3057794333.7909856,5964396.358013299,2.9793122846673074e-08,fd
1.4546876912678597,720.0,0.8532042394669482,-3111874098.3778825,3111874098.3778825,5967973.826970557,2.9639942622923932e-08,fd
1.4546876912678597,725.0,0.8540440539082543,-3166294157.195585,3166294157.195585,5971576.631807929,2.9488959930347883e-08,fd
1.4546876912678597,730.0,0.8548838896389892,-3221052583.484858,3221052583.484858,5975203.787022098,2.9340126140007655e-08,fd
1.4546876912678597,735.0,0.855723746861941,-3276147460.1815276,3276147460.1815276,5978854.410749679,2.9193394162362768e-08,fd
1.4546876912678597,740.0,0.856563625555184,-3331576891.4117217,3331576891.4117217,5982527.640084897,2.904871828040144e-08,fd
1.4546876912678597,745.0,0.8574035242691307,-3387339010.740471,3387339010.740471,5986222.574191495,2.890605402704266e-08,fd
1.4546876912678597,750.0,0.8582434431138363,-3443431959.976714,3443431959.976714,5989938.413663932,2.876535831990192e-08,fd
1.4546876912678597,755.0,0.8590833819906916,-3499853901.176781,3499853901.176781,5993674.375813518,2.8626589304011077e-08,fd
1.4546876912678597,760.0,0.859923339978913,-3556603020.8283515,3556603020.8283515,5997429.665877532,2.8489706272633083e-08,fd
1.4546876912678597,765.0,0.8607633171680513,-3613677516.489091,3613677516.489091,6001203.56059108,2.835466973199817e-08,fd
1.4546876912678597,770.0,0.8616033128335078,-3671075609.5860863,3671075609.5860863,6004995.323340047,2.8221441253891618e-08,fd
1.4546876912678597,775.0,0.8624433266675702,-3728795536.308421,3728795536.308421,6008804.259749442,2.808998350768396e-08,fd
1.4546876912678597,780.0,0.8632833581699135,-3786835551.7516365,3786835551.7516365,6012629.689024724,2.7960260187862988e-08,fd
1.4546876912678597,785.0,0.8641234072811764,-3845193925.0051875,3845193925.0051875,6016470.971568387,2.7832236012784993e-08,fd
1.4546876912678597,790.0,0.8649634744030245,-3903868938.656781,3903868938.656781,6020327.508530566,2.7705876689581947e-08,fd
1.4546876912678597,795.0,0.8658035578518097,-3962858907.570541,3962858907.570541,6024198.628545951,2.7581148746385404e-08,fd
1.4546876912678597,800.0,0.8666436576720615,-4022162150.301157,4022162150.301157,6028083.756346904,2.745801970468542e-08,fd
1.4546876912678597,805.0,0.8674837737478002,-4081777002.829241,4081777002.829241,6031982.327820908,2.7336457946671495e-08,fd
1.4546876912678597,810.0,0.8683239064561739,-4141701813.3732896,4141701813.3732896,6035893.817823539,2.7216432719460745e-08,fd
1.4546876912678597,815.0,0.8691640540569161,-4201934962.1173973,4201934962.1173973,6039817.626721383,2.7097913976141333e-08,fd
1.4546876912678597,820.0,0.8700042179254712,-4262474821.011926,4262474821.011926,6043753.306088226,2.6980872611732883e-08,fd
1.4546876912678597,825.0,0.8708443959965394,-4323319803.828652,4323319803.828652,6047700.275610593,2.686528011081828e-08,fd
1.4546876912678597,830.0,0.8716845900303503,-4384468309.917981,4384468309.917981,6051658.133915824,2.6751108879912838e-08,fd
1.4546876912678597,835.0,0.8725247976486078,-4445918785.742516,4445918785.742516,6055626.318549758,2.6638331837055865e-08,fd
1.4546876912678597,840.0,0.8733650203466996,-4507669662.27581,4507669662.27581,6059604.445500273,2.6526922773745544e-08,fd
1.4546876912678597,845.0,0.8742052567967927,-4569719407.152896,4569719407.152896,6063592.025550178,2.6416856014101426e-08,fd
1.4546876912678597,850.0,0.8750455068820259,-4632066492.869112,4632066492.869112,6067588.634016349,2.6308106584775957e-08,fd
1.4546876912678597,855.0,0.8758857703571302,-4694709407.07824,4694709407.07824,6071593.853780406,2.6200650131138314e-08,fd
1.4546876912678597,860.0,0.8767260475421955,-4757646646.833582,4757646646.833582,6075607.303432439,2.609446292874435e-08,fd
1.4546876912678597,865.0,0.8775663379471739,-4820876729.436036,4820876729.436036,6079628.580165795,2.5989521802863646e-08,fd
1.4546876912678597,870.0,0.8784066409536098,-4884398186.864492,4884398186.864492,6083657.287890094,2.588580414194703e-08,fd
